,price,state,propertyType,bathrooms,bedrooms,carspaces,region,suburb,postcode,dateListed,listingSlug,latitude,longitude
583,1700.0,VIC,House,3,5,6,Melbourne Region,MALVERN EAST,3145,2022-09-26T11:04:45,1855-malvern-road-malvern-east-vic-3145-16103632,-37.86614,145.05835
584,550.0,VIC,House,1,2,0,Melbourne Region,SOUTH MELBOURNE,3205,2022-09-27T12:16:43,84-palmerston-crescent-south-melbourne-vic-3205-16106315,-37.835228,144.968552
585,400.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,PRAHRAN,3181,2022-09-16T16:52:29,23-66-murray-street-prahran-vic-3181-16093824,-37.8507767,145.001923
586,295.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ELSTERNWICK,3185,2022-09-26T18:10:45,3-487-kooyong-road-elsternwick-vic-3185-16105411,-37.8968773,145.012543
587,610.0,VIC,House,1,2,0,Melbourne Region,NORTHCOTE,3070,2022-09-29T09:57:15,29-turnball-grove-northcote-vic-3070-16110278,-37.77018,144.997131
588,640.0,VIC,House,1,3,1,Melbourne Region,ST KILDA,3182,2022-09-29T09:16:14,139-chapel-street-st-kilda-vic-3182-16110151,-37.8674355,144.99028
589,480.0,VIC,House,1,3,2,Eastern Suburbs,DONCASTER EAST,3109,2022-09-19T10:21:29,50-thea-grove-doncaster-east-vic-3109-16094598,-37.7985878,145.155655
590,495.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,CAMBERWELL,3124,2022-09-20T10:41:55,1-3-crescent-road-camberwell-vic-3124-16096867,-37.8355026,145.0633
591,525.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ORMOND,3204,2022-09-20T22:46:10,6-47-wheeler-st-ormond-vic-3204-16098675,-37.90465,145.040527
592,900.0,VIC,House,2,4,3,Eastern Suburbs,CAMBERWELL,3124,2022-09-27T14:11:03,4-gilmour-road-camberwell-vic-3124-16106772,-37.8414345,145.090836
593,400.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,GLEN HUNTLY,3163,2022-09-19T14:22:32,7-15-rosedale-avenue-glen-huntly-vic-3163-16095521,-37.8905373,145.044189
594,400.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,MELBOURNE,3000,2022-09-19T15:46:38,33-400-little-collins-street-melbourne-vic-3000-16022489,-37.8157959,144.961349
595,260.0,VIC,Studio,1,1,1,Melbourne Region,ST KILDA,3182,2022-09-06T15:02:43,205-211-44-barkly-street-st-kilda-vic-3182-15694325,-37.8605232,144.9828
596,495.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,SOUTH MELBOURNE,3205,2022-09-28T16:17:57,72b-napier-street-south-melbourne-vic-3205-16109558,-37.8348,144.966446
597,450.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,PRESTON,3072,2022-09-30T11:54:34,19-122-high-street-preston-vic-3072-16112735,-37.7476273,145.002625
598,900.0,VIC,House,2,4,2,Eastern Suburbs,HAWTHORN,3122,2022-09-19T09:10:26,10-henrietta-st-hawthorn-vic-3122-16094383,-37.82809,145.035446
599,360.0,VIC,ApartmentUnitFlat,1,1,1,Eastern Suburbs,BALWYN,3103,2022-09-28T12:05:22,110-182-whitehorse-road-balwyn-vic-3103-15840276,-37.812397,145.075333
600,1200.0,VIC,House,2,3,2,Melbourne Region,BRIGHTON,3186,2022-09-29T14:42:59,148-bay-street-brighton-vic-3186-16111243,-37.9049721,144.997
601,560.0,VIC,ApartmentUnitFlat,2,3,1,Melbourne Region,CHADSTONE,3148,2022-09-20T16:15:43,2-103-waverley-road-chadstone-vic-3148-16098229,-37.8810959,145.100266
602,600.0,VIC,ApartmentUnitFlat,2,2,0,Melbourne Region,SOUTHBANK,3006,2022-09-20T11:32:22,2512-70-southbank-boulevard-southbank-vic-3006-16097066,-37.8231926,144.963989
603,900.0,VIC,Townhouse,3,4,1,Melbourne Region,HAMPTON EAST,3188,2022-09-22T13:23:57,316b-south-road-hampton-east-vic-3188-16101248,-37.9328575,145.030151
604,460.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,CARLTON,3053,2022-09-30T18:18:48,1-43-barkly-street-carlton-vic-3053-16114029,-37.8004227,144.970978
605,430.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ST KILDA EAST,3183,2022-09-26T12:53:45,6-75-westbury-street-st-kilda-east-vic-3183-16104087,-37.8642769,144.996017
606,425.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,SOUTH YARRA,3141,2022-09-21T10:34:47,106-471-malvern-road-south-yarra-vic-3141-16099095,-37.84784,145.002182
607,420.0,VIC,House,1,2,2,Melbourne Region,BENTLEIGH EAST,3165,2022-09-29T11:18:43,1-kadir-street-bentleigh-east-vic-3165-16110561,-37.9104767,145.079819
608,400.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,OAKLEIGH EAST,3166,2022-09-29T12:46:14,3-1-coane-street-oakleigh-east-vic-3166-16110864,-37.9101677,145.116455
609,230.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,MURRUMBEENA,3163,2022-09-26T13:04:25,10-5-wilson-street-murrumbeena-vic-3163-16104133,-37.88724,145.07399
610,575.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,MALVERN,3144,2022-09-20T11:24:14,10-1231-malvern-road-malvern-vic-3144-16097026,-37.8519745,145.034409
611,450.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,RESERVOIR,3073,2022-09-30T15:07:00,1-125-henty-street-reservoir-vic-3073-16113414,-37.7185364,144.992462
612,920.0,VIC,House,2,4,2,Eastern Suburbs,KEW,3101,2022-09-19T16:00:14,2-grace-court-kew-vic-3101-16095943,-37.7935143,145.027267
613,750.0,VIC,House,1,3,2,Melbourne Region,THORNBURY,3071,2022-09-28T15:04:42,118-normanby-avenue-thornbury-vic-3071-16109205,-37.7581062,144.9894
614,320.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,SOUTH YARRA,3141,2022-09-28T14:24:45,2-31-howitt-street-south-yarra-vic-3141-16109026,-37.8467751,145.002823
615,1000.0,VIC,Townhouse,2,3,1,Melbourne Region,WINDSOR,3181,2022-09-19T16:27:23,62a-union-street-windsor-vic-3181-16096060,-37.8539925,144.986465
616,630.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,SOUTH YARRA,3141,2022-09-26T10:01:21,2-55-avoca-street-south-yarra-vic-3141-16103349,-37.8362846,144.989365
617,550.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,COLLINGWOOD,3066,2022-09-15T14:33:25,207-6-mater-street-collingwood-vic-3066-16091253,-37.7951965,144.985321
618,1100.0,VIC,ApartmentUnitFlat,2,3,2,Melbourne Region,PORT MELBOURNE,3207,2022-09-30T13:47:15,503-147-beach-street-port-melbourne-vic-3207-16113115,-37.83985,144.926651
619,475.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,KEW,3101,2022-09-21T17:06:31,3-1a-wimba-avenue-kew-vic-3101-16100819,-37.8084755,145.050323
620,330.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,RICHMOND,3121,2022-09-21T10:13:52,6-44-type-street-richmond-vic-3121-16099000,-37.821537,145.009323
621,495.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,EAST MELBOURNE,3002,2022-09-27T16:59:25,p18w-189-powlett-street-east-melbourne-vic-3002-16107539,-37.8104057,144.985947
622,600.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,SOUTH MELBOURNE,3205,2022-09-28T17:45:29,311-39-park-street-south-melbourne-vic-3205-16109887,-37.8334,144.969055
623,425.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,RINGWOOD EAST,3135,2022-09-30T10:54:50,3-20-24-dublin-road-ringwood-east-vic-3135-16112504,-37.80628,145.246933
624,680.0,VIC,Townhouse,1,3,2,Melbourne Region,THORNBURY,3071,2022-09-15T14:06:56,3-291-rathmines-street-thornbury-vic-3071-16091151,-37.7641029,145.018616
625,770.0,VIC,House,2,3,0,Melbourne Region,ST KILDA,3182,2022-09-19T10:32:34,4-odessa-street-st-kilda-vic-3182-16094649,-37.8617744,144.988892
626,400.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,BOX HILL,3128,2022-09-29T10:03:10,205-6-8-wellington-road-box-hill-vic-3128-16110292,-37.8162537,145.117645
627,450.0,VIC,House,1,3,2,Melbourne Region,OAKLEIGH EAST,3166,2022-09-27T15:59:46,6-berrima-street-oakleigh-east-vic-3166-15137796,-37.9009781,145.122818
628,395.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,EAST MELBOURNE,3002,2022-09-21T14:01:05,1-62-simpson-st-east-melbourne-vic-3002-16099921,-37.8106651,144.9891
629,500.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,MELBOURNE,3004,2022-09-26T13:34:07,906-14-queens-road-melbourne-vic-3004-16104224,-37.83892,144.974991
630,680.0,VIC,House,1,2,0,Melbourne Region,NORTHCOTE,3070,2022-09-16T15:11:06,8-victoria-road-northcote-vic-3070-16093432,-37.7820053,145.009979
631,220.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,MELBOURNE,3000,2022-09-23T17:06:30,703-500-flinders-street-melbourne-vic-3000-16102690,-37.82002,144.957825
632,675.0,VIC,ApartmentUnitFlat,2,2,2,Melbourne Region,BRIGHTON,3186,2022-09-20T14:19:33,310-380-bay-street-brighton-vic-3186-16097678,-37.90595,145.0048
633,775.0,VIC,House,3,4,2,Melbourne Region,CLAYTON,3168,2022-09-29T10:51:38,1-40-glenbrook-avenue-clayton-vic-3168-16110445,-37.909893,145.123947
634,525.0,VIC,Townhouse,2,2,1,Melbourne Region,CHADSTONE,3148,2022-09-21T14:30:52,2-23-amaroo-street-chadstone-vic-3148-15802799,-37.8773232,145.10025
635,350.0,VIC,ApartmentUnitFlat,1,1,1,Eastern Suburbs,HAWTHORN,3122,2022-09-28T17:46:17,16-197-auburn-road-hawthorn-vic-3122-16109889,-37.8266258,145.044708
636,630.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ST KILDA,3182,2022-09-29T15:45:18,10-15-inkerman-street-st-kilda-vic-3182-16111511,-37.8642769,144.982452
637,395.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,SURREY HILLS,3127,2022-09-26T09:12:36,3-34-durham-road-surrey-hills-vic-3127-16103162,-37.8290977,145.090271
638,360.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,SOUTH YARRA,3141,2022-09-20T09:48:42,5-90-toorak-road-west-south-yarra-vic-3141-16096683,-37.8376846,144.9814
639,330.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,WINDSOR,3181,2022-09-26T12:12:13,9-4-normanby-street-windsor-vic-3181-16103941,-37.853508,145.001419
640,950.0,VIC,House,2,3,1,Melbourne Region,ARMADALE,3143,2022-09-20T15:29:07,49-northcote-road-armadale-vic-3143-16097996,-37.85329,145.016846
641,975.0,VIC,Townhouse,2,3,2,Melbourne Region,ABBOTSFORD,3067,2022-09-20T15:59:03,12-valiant-street-abbotsford-vic-3067-16098146,-37.80097,144.998947
642,375.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,FITZROY NORTH,3068,2022-09-20T12:00:52,103-38-nicholson-street-fitzroy-north-vic-3068-16097154,-37.7739868,144.979355
643,1150.0,VIC,House,2,5,2,Eastern Suburbs,CAMBERWELL,3124,2022-09-30T10:49:15,9-pine-camberwell-vic-3124-16112483,-37.840168,145.056625
644,380.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,PARKVILLE,3052,2022-09-26T15:20:31,21-361-royal-parade-parkville-vic-3052-16104740,-37.7851372,144.958481
645,780.0,VIC,House,1,3,0,Melbourne Region,MALVERN EAST,3145,2022-09-28T15:00:40,27-pepperell-lane-malvern-east-vic-3145-16109184,-37.87731,145.059265
646,400.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,MELBOURNE,3000,2022-09-20T11:15:30,312b-399-bourke-street-melbourne-vic-3000-16096996,-37.8147278,144.962128
647,700.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,PORT MELBOURNE,3207,2022-09-27T09:09:24,305-115-nott-street-port-melbourne-vic-3207-16105599,-37.83992,144.938858
648,480.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,CAULFIELD NORTH,3161,2022-09-28T12:07:07,207-6-station-st-caulfield-north-vic-3161-16108569,-37.8766174,145.036331
649,725.0,VIC,Townhouse,2,3,1,Eastern Suburbs,HAWTHORN,3122,2022-09-28T16:29:42,9-312-316-barkers-road-hawthorn-vic-3122-16109610,-37.815712,145.042358
650,600.0,VIC,ApartmentUnitFlat,2,2,0,Melbourne Region,RICHMOND,3121,2022-09-30T11:30:21,301-27-dickmann-street-richmond-vic-3121-16112647,-37.82505,144.997482
651,640.0,VIC,House,1,2,1,Melbourne Region,CAULFIELD NORTH,3161,2022-09-20T16:35:44,37a-bambra-road-caulfield-north-vic-3161-16098329,-37.8773575,145.030441
652,450.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,HAWTHORN,3122,2022-09-26T15:41:29,4-3-finchley-court-hawthorn-vic-3122-16104849,-37.82463,145.033859
653,630.0,VIC,ApartmentUnitFlat,2,3,2,Melbourne Region,FOOTSCRAY,3011,2022-09-21T17:14:12,210-12-napier-street-footscray-vic-3011-16100855,-37.8052177,144.905212
654,600.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,NORTH MELBOURNE,3051,2022-09-20T09:31:56,104-16-cobden-street-north-melbourne-vic-3051-16096636,-37.805912,144.957321
655,900.0,VIC,ApartmentUnitFlat,2,3,1,Melbourne Region,COLLINGWOOD,3066,2022-09-15T14:29:52,1-127-cambridge-street-collingwood-vic-3066-16091234,-37.80358,144.9855
656,620.0,VIC,ApartmentUnitFlat,1,3,1,Melbourne Region,ELWOOD,3184,2022-09-19T12:50:45,3-22-wave-street-elwood-vic-3184-16095176,-37.88362,144.9894
657,1100.0,VIC,House,2,4,2,Eastern Suburbs,BALWYN,3103,2022-09-15T16:48:29,128-gordon-street-balwyn-vic-3103-16091813,-37.8089523,145.0766
658,690.0,VIC,ApartmentUnitFlat,2,3,2,Melbourne Region,FOOTSCRAY,3011,2022-09-28T20:18:40,1806-8-joseph-road-footscray-vic-3011-16109988,-37.7992134,144.909912
659,310.0,VIC,House,1,1,1,Melbourne Region,MALVERN,3144,2022-09-21T15:32:34,9-164-wattletree-road-malvern-vic-3144-16100352,-37.8630371,145.029892
660,925.0,VIC,House,2,4,3,Melbourne Region,RICHMOND,3121,2022-09-21T15:37:57,429-burnley-street-richmond-vic-3121-16100386,-37.82905,145.007034
661,500.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,COLLINGWOOD,3066,2022-09-20T09:06:48,1008-68-cambridge-street-collingwood-vic-3066-16096565,-37.8068428,144.985535
662,525.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,HAWTHORN,3122,2022-09-28T11:50:39,103-567-569-glenferrie-road-hawthorn-vic-3122-16108509,-37.82672,145.03418
663,770.0,VIC,House,2,3,2,Melbourne Region,TOORAK,3142,2022-09-28T15:14:59,66-albany-road-toorak-vic-3142-16109249,-37.84379,145.02005
664,850.0,VIC,House,2,3,0,Melbourne Region,BLACK ROCK,3193,2022-09-29T11:36:50,6-mckay-avenue-black-rock-vic-3193-16110627,-37.96611,145.01918
665,250.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,CARLTON,3053,2022-09-26T17:06:52,37-109-lygon-street-carlton-vic-3053-16105252,-37.804512,144.966
666,350.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,HAMPTON,3188,2022-09-28T11:52:13,209-427-hampton-street-hampton-vic-3188-16108518,-37.934597,145.002716
667,550.0,VIC,ApartmentUnitFlat,1,2,2,Melbourne Region,BLACK ROCK,3193,2022-09-21T15:36:17,3-529-balcombe-rd-black-rock-vic-3193-16100369,-37.97689,145.024216
668,300.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ARMADALE,3143,2022-09-28T16:31:19,17-29-kooyong-road-armadale-vic-3143-16109622,-37.8603,145.019485
669,320.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,CAULFIELD NORTH,3161,2022-09-29T13:51:40,7-94-eskdale-rd-caulfield-north-vic-3161-16111066,-37.87677,145.033386
670,580.0,VIC,House,3,4,4,Northern Victoria,TANGAMBALANGA,3691,2022-09-22T00:31:58,22-kiewa-east-road-tangambalanga-vic-3691-16101133,-36.2519951,147.026764
671,450.0,VIC,House,2,3,2,Melbourne Region,FAWKNER,3060,2022-09-20T09:44:16,46-mutton-road-fawkner-vic-3060-15915330,-37.71208,144.968521
672,900.0,VIC,ApartmentUnitFlat,2,4,2,Eastern Suburbs,KEW EAST,3102,2022-09-26T13:42:47,3-17-munro-st-kew-east-vic-3102-16104263,-37.7914352,145.062027
673,450.0,VIC,Townhouse,2,3,2,Melbourne Region,LALOR,3075,2022-09-16T15:26:47,24-6-hensley-road-lalor-vic-3075-16093487,-37.6640778,145.011169
674,550.0,VIC,ApartmentUnitFlat,2,3,2,Melbourne Region,OAKLEIGH,3166,2022-09-28T08:10:09,1-20-lincoln-street-oakleigh-vic-3166-16107897,-37.89937,145.099442
675,550.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,MELBOURNE,3000,2022-09-28T12:37:48,315-118-russell-street-melbourne-vic-3000-16108688,-37.8135872,144.968719
676,475.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,TOORAK,3142,2022-09-20T15:57:15,1-791-malvern-road-toorak-vic-3142-16098134,-37.8500252,145.020248
677,500.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,PRAHRAN,3181,2022-09-20T11:35:47,7-680-malvern-road-prahran-vic-3181-16097081,-37.8491554,145.009186
678,1300.0,VIC,House,2,4,4,Melbourne Region,MENTONE,3194,2022-09-19T10:31:40,23-milan-street-mentone-vic-3194-16094642,-37.9862251,145.059418
679,730.0,VIC,Townhouse,2,2,1,Melbourne Region,BRUNSWICK,3056,2022-09-29T09:43:31,42-cassels-road-brunswick-vic-3056-16110238,-37.75684,144.960037
680,525.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,RICHMOND,3121,2022-09-26T14:21:44,98a-stawell-street-richmond-vic-3121-16104417,-37.8249321,145.009567
681,600.0,VIC,Townhouse,1,3,1,Melbourne Region,ORMOND,3204,2022-09-28T08:09:09,2-29-wheeler-street-ormond-vic-3204-16107896,-37.90585,145.04007
682,650.0,VIC,Townhouse,1,3,1,Eastern Suburbs,KEW,3101,2022-09-30T09:13:30,5-33-parkhill-road-kew-vic-3101-16112182,-37.8048744,145.049484
683,485.0,VIC,House,2,3,2,Eastern Suburbs,SCORESBY,3179,2022-09-30T11:02:46,710-stud-road-scoresby-vic-3179-15268201,-37.8945656,145.232468
684,400.0,VIC,ApartmentUnitFlat,1,2,3,Melbourne Region,MOUNT WAVERLEY,3149,2022-09-30T11:00:45,3-112-114-huntingdale-road-mount-waverley-vic-3149-14880327,-37.86029,145.113922
685,785.0,VIC,House,1,2,1,Melbourne Region,PORT MELBOURNE,3207,2022-09-29T16:43:41,66-spring-street-east-port-melbourne-vic-3207-16111770,-37.83627,144.945923
686,510.0,VIC,House,1,3,1,Melbourne Region,CARNEGIE,3163,2022-09-20T12:41:34,1140-dandenong-rd-carnegie-vic-3163-16097320,-37.88512,145.0631
687,260.0,VIC,Studio,1,1,0,Melbourne Region,CARLTON,3053,2022-09-21T16:47:50,108-139-143-bouverie-street-carlton-vic-3053-16100726,-37.803257,144.961716
688,570.0,VIC,House,1,3,0,Melbourne Region,BRUNSWICK,3056,2022-09-26T08:18:19,110-brunswick-road-brunswick-vic-3056-16103107,-37.7780647,144.966415
689,300.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ORMOND,3204,2022-09-27T17:02:01,2-9-lillimur-road-ormond-vic-3204-16107547,-37.90274,145.040924
690,570.0,VIC,House,2,2,2,Melbourne Region,GEELONG WEST,3218,2022-09-15T13:19:31,2-melville-avenue-geelong-west-vic-3218-16090991,-38.1479263,144.327545
691,500.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,CARLTON,3053,2022-09-26T11:52:47,112-124-palmerston-street-carlton-vic-3053-16103862,-37.7962,144.9711
692,1000.0,VIC,House,1,3,1,Melbourne Region,SOUTH MELBOURNE,3205,2022-09-27T12:25:07,152-nelson-road-south-melbourne-vic-3205-16106350,-37.8380966,144.951141
693,500.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,WILLIAMSTOWN NORTH,3016,2022-09-28T14:04:09,3-107-park-crescent-williamstown-north-vic-3016-16108944,-37.8541,144.875809
694,610.0,VIC,House,1,3,1,Melbourne Region,BRUNSWICK EAST,3057,2022-09-28T12:10:08,147-stewart-st-brunswick-east-vic-3057-16108585,-37.7645874,144.974808
695,375.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,BRUNSWICK WEST,3055,2022-09-26T10:13:13,6-230-dawson-street-brunswick-west-vic-3055-16103397,-37.7687721,144.940125
696,1200.0,VIC,Townhouse,3,4,2,Melbourne Region,ORMOND,3204,2022-09-22T16:31:07,2-45-queen-street-ormond-vic-3204-16101296,-37.9040031,145.0357
697,305.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ORMOND,3204,2022-09-21T11:10:20,6-4-holloway-street-ormond-vic-3204-16099235,-37.901947,145.045349
698,420.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,BENTLEIGH EAST,3165,2022-09-26T15:28:43,2-45-browns-road-bentleigh-east-vic-3165-16104783,-37.92161,145.055649
699,495.0,VIC,House,2,3,1,Melbourne Region,CAULFIELD EAST,3145,2022-09-26T15:52:28,62-queens-avenue-caulfield-east-vic-3145-16104907,-37.8820953,145.044235
700,625.0,VIC,ApartmentUnitFlat,2,2,1,Eastern Suburbs,HAWTHORN EAST,3123,2022-09-26T12:31:32,107-35-camberwell-road-hawthorn-east-vic-3123-16104010,-37.8252258,145.0499
701,400.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,ST KILDA,3182,2022-09-27T15:48:57,8-16-marine-parade-st-kilda-vic-3182-16107202,-37.8705635,144.9765
702,330.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,WINDSOR,3181,2022-09-27T15:58:27,1-1-ellesmere-road-windsor-vic-3181-16107246,-37.8570862,144.999542
703,260.0,VIC,House,1,1,1,Melbourne Region,THORNBURY,3071,2022-09-30T13:16:32,8-52-pender-street-thornbury-vic-3071-16113012,-37.7545357,145.008926
704,440.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ST KILDA EAST,3183,2022-09-20T14:52:50,12-203-alma-rd-st-kilda-east-vic-3183-16097827,-37.86359,145.005264
705,860.0,VIC,House,3,4,2,Melbourne Region,MOUNT WAVERLEY,3149,2022-09-19T15:08:26,49-pascall-street-mount-waverley-vic-3149-16095717,-37.8618965,145.143265
706,450.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,FITZROY NORTH,3068,2022-09-29T18:10:21,02-378-st-georges-road-fitzroy-north-vic-3068-16111995,-37.7784843,144.988251
707,450.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,MELBOURNE,3000,2022-09-26T12:10:17,513-118-franklin-street-melbourne-vic-3000-15397839,-37.8082047,144.958908
708,285.0,VIC,House,1,1,1,Melbourne Region,MALVERN,3144,2022-09-21T15:32:54,6-164-wattletree-road-malvern-vic-3144-16100356,-37.8630371,145.029892
709,380.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,BRUNSWICK,3056,2022-09-28T14:19:31,4-653-park-street-brunswick-vic-3056-16109007,-37.7782745,144.965
710,300.0,VIC,ApartmentUnitFlat,1,2,1,Northern Victoria,WODONGA,3690,2022-09-28T13:01:44,4-25-melrose-drive-wodonga-vic-3690-12527064,-36.1175652,146.8676
711,650.0,VIC,House,1,4,2,Melbourne Region,RICHMOND,3121,2022-09-28T10:57:18,5-lightfoot-street-richmond-vic-3121-10274422,-37.82171,145.011551
712,450.0,VIC,House,1,3,1,Melbourne Region,SPRINGVALE,3171,2022-09-29T10:35:44,11-regent-avenue-springvale-vic-3171-16110391,-37.94519,145.144928
713,420.0,VIC,House,1,3,4,Melbourne Region,HAMPTON PARK,3976,2022-09-30T12:23:21,4-cirrus-close-hampton-park-vic-3976-16112856,-38.04617,145.272263
714,350.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,BRUNSWICK,3056,2022-09-26T15:42:37,3-138-mitchell-street-brunswick-vic-3056-16104854,-37.7601967,144.975967
715,650.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,ABBOTSFORD,3067,2022-09-24T10:48:51,406-631-victoria-street-abbotsford-vic-3067-16102921,-37.8111572,145.008911
716,1450.0,VIC,ApartmentUnitFlat,2,3,2,Melbourne Region,BRIGHTON,3186,2022-09-15T14:01:31,101-67-well-street-brighton-vic-3186-16091137,-37.9180756,144.997849
717,650.0,VIC,Townhouse,2,5,2,Melbourne Region,CHADSTONE,3148,2022-09-21T11:28:51,2-14-hiscock-street-chadstone-vic-3148-15363745,-37.8827629,145.099274
718,550.0,VIC,ApartmentUnitFlat,2,2,2,Eastern Suburbs,HAWTHORN,3122,2022-09-26T11:36:09,20-523-burwood-road-hawthorn-vic-3122-16103788,-37.82321,145.041336
719,450.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,GLEN IRIS,3146,2022-09-29T09:41:09,4-17-hope-street-glen-iris-vic-3146-16110227,-37.86279,145.049469
720,640.0,VIC,Townhouse,2,3,1,Eastern Suburbs,MONT ALBERT,3127,2022-09-26T16:44:30,3-1-nangnak-lane-mont-albert-vic-3127-16105157,-37.81567,145.110245
721,560.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ARMADALE,3143,2022-09-29T11:23:36,1-25-rose-street-armadale-vic-3143-10042843,-37.8507652,145.016281
722,580.0,VIC,ApartmentUnitFlat,2,3,2,Melbourne Region,CARNEGIE,3163,2022-09-20T12:40:39,209-3-elliott-ave-carnegie-vic-3163-16097314,-37.88839,145.060089
723,700.0,VIC,ApartmentUnitFlat,2,2,2,Melbourne Region,ST KILDA,3182,2022-09-26T11:45:04,207-11-13-jackson-street-st-kilda-vic-3182-16103822,-37.86239,144.975128
724,425.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,RICHMOND,3121,2022-09-19T10:24:30,46-73-river-street-richmond-vic-3121-16094613,-37.8191528,145.013062
725,375.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,MALVERN,3144,2022-09-21T09:10:14,8-260-wattletree-road-malvern-vic-3144-16098780,-37.8640938,145.039368
726,490.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ELWOOD,3184,2022-09-28T16:45:46,3-46-foam-street-elwood-vic-3184-16109685,-37.88796,144.988739
727,310.0,VIC,ApartmentUnitFlat,1,1,0,Eastern Suburbs,GLEN IRIS,3146,2022-09-26T10:40:58,10-299-burke-road-glen-iris-vic-3146-16103519,-37.8528557,145.0521
728,265.0,VIC,ApartmentUnitFlat,1,1,0,Eastern Suburbs,HAWTHORN,3122,2022-09-19T11:49:14,34-589-glenferrie-road-hawthorn-vic-3122-16094937,-37.82464,145.0347
729,395.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,BRUNSWICK WEST,3055,2022-09-15T15:23:41,5-490-492-moreland-road-brunswick-west-vic-3055-16091467,-37.7527771,144.939911
